username,text,retweets,favorites,replies,tweet_id,user_id,date,hashtags,mentions,tweet_location,query,month,year,user_location
OzPouro,Avoid using cigarette lighters or matches to light fireworks since wicks sometimes emit sparks that can burn your hand if it is too close.,0,0,0,1261280222420168705,1147008373574946816,2020-05-15 13:00:13+00:00,,,,Cigarette burn,5,2020,"Khiri Wong, Thailand"
IraTribal,"Those beautiful eyes to that unrecognisable face..The only thing left on his face was, his eyebrows. His brother recognised him coz of his eyebrows, nothing more was left. Their body had cigarette marks, burn marks, ears were torn n doornails all over their body-सब याद रखा जाएगा ",6,4,1,1261371009174769670,1247461335446650882,2020-05-15 19:00:58+00:00,,,,Cigarette burn,5,2020,Delhi
IraTribal,"Those beautiful eyes to that unrecognisable face..The only thing left on his face was, his eyebrows. His brother recognised him coz of his eyebrows, nothing more was left. Their body had cigarette marks, burn marks, ears were torn n doornails all over their body-सब याद रखा जाएगा",0,4,1,1261372854265950210,1247461335446650882,2020-05-15 19:08:18+00:00,,,,Cigarette burn,5,2020,Delhi
ilalahsn_rza,Burn memories with cigarettes. ,0,6,2,1261679389831503874,1016381548759846912,2020-05-16 15:26:22+00:00,,,,Cigarette burn,5,2020,"Faisalabad, Pakistan."
SherazA79920427,Burn memories With cigarette . ,0,1,0,1262148083028299776,1260079820697993216,2020-05-17 22:28:47+00:00,,,,Cigarette burn,5,2020,"Karachi, Pakistan"
OzPouro,Avoid using cigarette lighters or matches to light fireworks since wicks sometimes emit sparks that can burn your hand if it is too close.,0,0,0,1262231515062169601,1147008373574946816,2020-05-18 04:00:18+00:00,,,,Cigarette burn,5,2020,"Khiri Wong, Thailand"
amy_green,I’m watching a City bag I sold on eBay because I can’t believe the seller is listing it for almost retail and as ‘nearly new’. I dumped that thing on the pavement all the time. There’s a cigarette burn in it.,0,2,0,1262426103127433216,16512113,2020-05-18 16:53:32+00:00,,,,Cigarette burn,5,2020,LDN
ManiRavuru,I thaught you only burn cigarette ,0,0,0,1262950581032886274,70907339,2020-05-20 03:37:37+00:00,,,,Cigarette burn,5,2020,"Nellore, AP,India"
joeyblrn,I'll make you burn like the ashes of your cigarette ,0,0,0,1263105586717061120,925203271341432832,2020-05-20 13:53:33+00:00,,,,Cigarette burn,5,2020,Republic of the Philippines
RohiniMali4,"A man who’s 40 fighting ugly,abusing family & using dirty slangs &amp; threatening a 25 yr boy again n again?people want him to win the biggest show of television?No matter how big celebrity you are, how rich and power you have at the end you are a human being.don’t forget that !",0,0,0,1220535275706699776,993678617291952128,2020-01-24 02:34:20+00:00,,,,dirty boys,1,2020,"Nashik, India"
RohiniMali4,"A man who’s 40 fighting ugly,abusing family & using dirty slangs &amp; threatening a 25 yr boy again n again?people want him to win the biggest show of television?No matter how big celebrity you are, how rich and power you have at the end you are a human being.don’t forget that !",0,0,0,1220535355234865153,993678617291952128,2020-01-24 02:34:39+00:00,,,,dirty boys,1,2020,"Nashik, India"
RohiniMali4,"A man who’s 40 fighting ugly,abusing family & using dirty slangs &amp; threatening a 25 yr boy again n again?people want him to win the biggest show of television?No matter how big celebrity you are, how rich and power you have at the end you are a human being.don’t forget that !",0,0,0,1220535504019476480,993678617291952128,2020-01-24 02:35:15+00:00,,,,dirty boys,1,2020,"Nashik, India"
RohiniMali4,"A man who’s 40 fighting ugly,abusing family & using dirty slangs &amp; threatening a 25 yr boy again n again?people want him to win the biggest show of television?No matter how big celebrity you are, how rich and power you have at the end you are a human being.don’t forget that !",0,0,0,1220536035907555329,993678617291952128,2020-01-24 02:37:22+00:00,,,,dirty boys,1,2020,"Nashik, India"
RohiniMali4,"A man who’s 40 fighting ugly,abusing family & using dirty slangs &amp; threatening a 25 yr boy again n again?people want him to win the biggest show of television?No matter how big celebrity you are, how rich and power you have at the end you are a human being.don’t forget that !",0,0,0,1220536094942359554,993678617291952128,2020-01-24 02:37:36+00:00,,,,dirty boys,1,2020,"Nashik, India"
RohiniMali4,"A man who’s 40 fighting ugly,abusing family & using dirty slangs &amp; threatening a 25 yr boy again n again?people want him to win the biggest show of television?No matter how big celebrity you are, how rich and power you have at the end you are a human being.don’t forget that !",0,0,0,1220584447428431872,993678617291952128,2020-01-24 05:49:44+00:00,,,,dirty boys,1,2020,"Nashik, India"
RohiniMali4,"A man who’s 40 fighting ugly,abusing family & using dirty slangs &amp; threatening a 25 yr boy again n again?people want him to win the biggest show of television?No matter how big celebrity you are, how rich and power you have at the end you are a human being.don’t forget that !",0,0,0,1220584524154920961,993678617291952128,2020-01-24 05:50:02+00:00,,,,dirty boys,1,2020,"Nashik, India"
RohiniMali4,"A man who’s 40 fighting ugly,abusing family & using dirty slangs &amp; threatening a 25 yr boy again n again?people want him to win the biggest show of television?No matter how big celebrity you are, how rich and power you have at the end you are a human being.don’t forget that !",0,0,0,1220591304343556096,993678617291952128,2020-01-24 06:16:59+00:00,,,,dirty boys,1,2020,"Nashik, India"
RohiniMali4,"A man who’s 40 fighting ugly,abusing family & using dirty slangs &amp; threatening a 25 yr boy again n again?people want him to win the biggest show of television?No matter how big celebrity you are, how rich and power you have at the end you are a human being.don’t forget that !",0,1,0,1220599394870841344,993678617291952128,2020-01-24 06:49:08+00:00,,,,dirty boys,1,2020,"Nashik, India"
RohiniMali4,"A man who’s 40 fighting ugly,abusing family & using dirty slangs &amp; threatening a 25 yr boy again n again?people want him to win the biggest show of television?No matter how big celebrity you are, how rich and power you have at the end you are a human being.don’t forget that !",0,0,0,1220669132305121280,993678617291952128,2020-01-24 11:26:14+00:00,,,,dirty boys,1,2020,"Nashik, India"
RohiniMali4,"A man who’s 40 fighting ugly,abusing family & using dirty slangs &amp; threatening a 25 yr boy again n again?people want him to win the biggest show of television?No matter how big celebrity you are, how rich and power you have at the end you are a human being.don’t forget that !",0,0,0,1220669352845856768,993678617291952128,2020-01-24 11:27:07+00:00,,,,dirty boys,1,2020,"Nashik, India"
RohiniMali4,"A man who’s 40 fighting ugly,abusing family & using dirty slangs &amp; threatening a 25 yr boy again n again?people want him to win the biggest show of television?No matter how big celebrity you are, how rich and power you have at the end you are a human being.don’t forget that !",1,0,1,1220670412532568066,993678617291952128,2020-01-24 11:31:19+00:00,,,,dirty boys,1,2020,"Nashik, India"
RohiniMali4,"A man who’s 40 fighting ugly,abusing family & using dirty slangs &amp; threatening a 25 yr boy again n again?people want him to win the biggest show of television?No matter how big celebrity you are, how rich and power you have at the end you are a human being.don’t forget that !",0,0,0,1220671046774222850,993678617291952128,2020-01-24 11:33:51+00:00,,,,dirty boys,1,2020,"Nashik, India"
RohiniMali4,"A man who’s 40 fighting ugly,abusing family & using dirty slangs &amp; threatening a 25 yr boy again n again?people want him to win the biggest show of television?No matter how big celebrity you are, how rich and power you have at the end you are a human being.don’t forget that !",0,0,0,1220671176495656961,993678617291952128,2020-01-24 11:34:22+00:00,,,,dirty boys,1,2020,"Nashik, India"
RohiniMali4,"A man who’s 40 fighting ugly,abusing family & using dirty slangs &amp; threatening a 25 yr boy again n again?people want him to win the biggest show of television?No matter how big celebrity you are, how rich and power you have at the end you are a human being.don’t forget that !",0,0,0,1220671271832145920,993678617291952128,2020-01-24 11:34:44+00:00,,,,dirty boys,1,2020,"Nashik, India"
Shivanniiiiiiii,@RecordingAcad FUCK YOU AT USING BTS LIKE THAT AND DOING THEM DIRTY. HAVE SOME RESPECT FOR THE BIGGEST BOY BAND IN THE WORLD. I AINT WATCHING YOUR SHIT EVERY AGAIN.,0,0,0,1220922641134997504,2956213536,2020-01-25 04:13:35+00:00,,@RecordingAcad,,dirty boys,1,2020,Singapore
jikookshrine,"BTS won 100 awards last year and GRAMMYs did them dirty by making them as a prop in OTR performance Gonna support the boys coz it makes them happy, and I sincerely wish this will be the last time they'd give a fck about that rigged show #BTS #BTSDeserveBetter #BTSDoYourThang",1,2,0,1220926030057103360,120673782,2020-01-25 04:27:03+00:00,#BTS #BTSDeserveBetter #BTSDoYourThang,,,dirty boys,1,2020,"Davao City, Davao Region"
HandEManny,I’m cultured af. DMV culture because I was raised there. Caribbean culture because my family. Dirty South in me because I lived in South Carolina. Asian culture because I live and travel Asia. Dat boy got flavor,1,0,0,1221037884347568129,217291754,2020-01-25 11:51:32+00:00,,,,dirty boys,1,2020,Shenzhen
RohiniMali4,"A man who’s 40 fighting ugly,abusing family & using dirty slangs &amp; threatening a 25 yr boy again n again?people want him to win the biggest show of television?No matter how big celebrity you are, how rich and power you have at the end you are a human being.don’t forget that !",0,0,0,1221111982629113857,993678617291952128,2020-01-25 16:45:58+00:00,,,,dirty boys,1,2020,"Nashik, India"
RohiniMali4,"A man who’s 40 fighting ugly,abusing family & using dirty slangs &amp; threatening a 25 yr boy again n again?people want him to win the biggest show of television?No matter how big celebrity you are, how rich and power you have at the end you are a human being.don’t forget that !",0,0,0,1221117210006966272,993678617291952128,2020-01-25 17:06:44+00:00,,,,dirty boys,1,2020,"Nashik, India"
EinjiilKristee,"Boy: Talk dirty to me. Girl: kaona imong tae, higupa imong ihi. HAHAHAHAHAHAH",0,0,0,1222472925699198976,100935387,2020-01-29 10:53:52+00:00,,,,dirty boys,1,2020,Kuala Lumpur Federal Territory
md_minhaj,Birthday boy @jetrocketz (@Dirty Martini) ,0,0,0,1222553538276007936,46390395,2020-01-29 16:14:12+00:00,,@jetrocketz,,dirty boys,1,2020,City of Pearls
supericezs,Dirty Boy Tank-Top: tmtfightstore_th Short: omg_sportswearthailand Shoe: underarmourth #NerdJackingboyy #men #menmodel #model #fitguys #justfitguys #abs #sixpack #muscle #fitness… https://www.instagram.com/p/B7_FtEdp93X/?igshid=1ansj9dpvpwbz,1,4,0,1223237137732132864,766999691397443585,2020-01-31 13:30:34+00:00,#NerdJackingboyy #men #menmodel #model #fitguys #justfitguys #abs #sixpack #muscle #fitness,,,dirty boys,1,2020,"กรุงเทพมหานคร, ประเทศไทย"
TravelwithDeo,He can be a poster boy for you and for Pakistan but not for us. Stay focused on your dirty journalism #Support_CAA_and_NRC,0,0,0,1224682140551397377,79278527,2020-02-04 13:12:30+00:00,#Support_CAA_and_NRC,,,dirty boys,2,2020,"Bangkok, Thailand"
sherryrawla,"Sir if you consider today's untrained women, as compared to these trained soldiers, I totally agree with you. Am talking about a level playing field. Start them young, train them tough - both boys and girls - you'd be surprised how women can play dirty, clean, emotional and cold",0,0,1,1225062055197040640,14904857,2020-02-05 14:22:09+00:00,,,,dirty boys,2,2020,"ÜT: 28.560955,77.155237"
TarunChDas,Dirty boy. ,0,0,0,1226185349816184832,877813479779991552,2020-02-08 16:45:43+00:00,,,,dirty boys,2,2020,Assam India
vineeta0202,"Shukla respects no one whether boy or girl .He is so mean n cheap .He gifted Sana his grey shorts .Dirty man .Shorts dirty lag rahe hai . achcha woh soch bhi nahi sakta .Phir bhi Sana ,Arti usi ke paas jati hai .Shukla Arti Sana se lad raha Lekin Asim ko beech mai keech raha.",1,3,1,1226195889321988097,2539547052,2020-02-08 17:27:36+00:00,,,,dirty boys,2,2020,India
fazil03,"I’m not agree with Bangladesh boys but you can’t call them as dirty , it’s loosing inspiration",0,0,1,1226876807854657537,73996372,2020-02-10 14:33:19+00:00,,,,dirty boys,2,2020,Kandy 
fazil03,I do remember everything also I’m not agree with Bangladesh boys but Indian captain can’t them Dirty Am I correct mate,0,2,2,1226877156854243328,73996372,2020-02-10 14:34:43+00:00,,,,dirty boys,2,2020,Kandy 
RealRishi06,ओ प्लीज.. वैसे तो मर्दो के बराबर बनना है हर चीज में और फिर विक्टिम कार्ड. Its fight between mind not with girl and boy. और कोनसा सम्मान.. if you cant respect PM then why expect for yourself. Go and learn from your parents. Idiot,0,0,0,1227191662616576000,782228151854256128,2020-02-11 11:24:27+00:00,,,,dirty boys,2,2020,"Noida, India"
JosselleMay,Boy and Gay can be best of bestfriends without any maliciousness and dirty whatosover but just a pure friendship ,0,4,1,1227417544786448384,1170655833690001409,2020-02-12 02:22:01+00:00,,,,dirty boys,2,2020,"Nabunturan, Davao Region"
BrettMagill,"Things my Dad taught me - There will always be someone bigger than you. - Do the hard work and get your hands dirty. - If you don't like being hurt when hit, get stronger. - Narrow-mindedness will hurt you more than the other person. - Boys can cry.",1,7,2,1227607531498938368,147852930,2020-02-12 14:56:58+00:00,,,,dirty boys,2,2020,Dubai
itsmeGAK,"When infidel boy becomes dirty boy , Shame on you sandy",0,0,1,1230521684211318784,123023983,2020-02-20 15:56:46+00:00,,,,dirty boys,2,2020,சென்னை - తిరుపతి - ÜT: 19.1376
sanubsasidharan,"qUADEN bAYLES Not just a name, it's a state. The state of our dirty bullying nature..! Sorry my boy. We humans are like this, never change. You keep on smiling. It's your smile which makes our earth more beautiful… https://www.instagram.com/p/B84Uhfkjemh/?igshid=oieywpshfxvx",0,0,0,1231291763446439938,75302515,2020-02-22 18:56:47+00:00,,,,dirty boys,2,2020,"Cochin, India"
hannahbettina_,Peeta was such an asshole in Mockingjay but HE EARNED IT almost everyone kept doing him dirty in the first two books and he was just there being the soft boy he is like ,0,2,1,1231608078023348224,1003487814137180160,2020-02-23 15:53:42+00:00,,,,dirty boys,2,2020,⚖
tinaobenjamin,Dirty Boys ,0,43,0,1232036826140905472,908293567260409856,2020-02-24 20:17:24+00:00,,,,dirty boys,2,2020,Ortigas extension
Adonis_Sarkar,they did dirty with my Boy Jared. She knew this guy like 5 seconds and now she loves him? lol pure nonsense,1,1,0,1232875060525879296,4531618218,2020-02-27 03:48:14+00:00,,,,dirty boys,2,2020,"Dhaka, Bangladesh"
ChiNtuChiNnu6,Boys had something else...a sort of swagger about them. __krishsandy (villan_11__ ) #Swag #haaarsh_ly #ChiNtuChiNnu #Villain6 #chintuchinnu6 #trippy #yyhs #swagger #tiktokmemes #boys __dirty_disco @Ou… https://www.instagram.com/p/B9D8hy5B8WJ/?igshid=13bn4fphz7gdx,0,2,0,1232928023067926533,1035988628390825984,2020-02-27 07:18:42+00:00,#Swag #haaarsh_ly #ChiNtuChiNnu #Villain6 #chintuchinnu6 #trippy #yyhs #swagger #tiktokmemes #boys,,,dirty boys,2,2020,"Hyderabad, India"
ashokkmrsingh,They have no answer 3. They all want Hindu Rashtra but when asked what will be constitution of Hindu Rashtra they have no answers 4. They avoid discussing division of castes... When asked can a Dalit boy marry a Brahmin girl? They give you dirty looks....,9,19,1,1233228560917245954,50585550,2020-02-28 03:12:55+00:00,,,,dirty boys,2,2020,Visiting Earth 
miggy_yabs,I have been inlove with you for years now... maluma baby! Pretty boy! Dirty boy!! Sube! ,0,1,0,1233621865093926913,3953327720,2020-02-29 05:15:46+00:00,,,,dirty boys,2,2020,Republic of the Philippines
Liz010997,"You thing we’re blind to notice things? Sorry because we cannot just let it passed by this time, why play dirty when it come to our boys huh? Fix it or we’ll trend the hashtag everyday until u except your fault @BTS_twt #BillboardRecalculate https://twitter.com/kadenyka/status/1232985166223740929/video/1",1,5,0,1234638971239419905,954672026337230849,2020-03-03 00:37:23+00:00,#BillboardRecalculate,@BTS_twt,,dirty boys,3,2020,Cambodia
tewari_pradeep,"@CMOfficeUP Yogi ji this is Stn Road Banda,pic refers dirty ness of main crossing,even public urinal exists which is never cleaned and smells of urine,school of primary class girls and boys also located,young minds affected, instruct DM Banda ensure cleanliness and remove urinal",0,0,0,1234873973923446785,3298258657,2020-03-03 16:11:12+00:00,,@CMOfficeUP,,dirty boys,3,2020,"Lucknow, India"
wamsha92s,Disgusting a boy who respects women needs a checkup I feel pity on your small dirty thinking I believe you need medical assistance for your brain treatment shame on you shameless ,3,7,0,1235374545739149312,128208311,2020-03-05 01:20:18+00:00,,,,dirty boys,3,2020,"Lahore, Pakistan / KPK "
TheRealMaxRoc,"Peter can’t be mad at Cisco for that. He did Amina so dirty, now he feel protective of her?? I hate guys like that. “I can treat you anyway I want but when you retaliate, that ain’t cool” boy bye #LHHNY",0,0,0,1237304889673273345,620851246,2020-03-10 09:10:48+00:00,#LHHNY,,,dirty boys,3,2020,Malaysia
kiddovrk,@nikhilchinapa @NehaDhupia who the hell you think you are you both such disgusting person if girl cheated with boys and he exposed her dirty game despite of listen him you scold them shame on you both and rest of others are sit as like dumb MORONS #nehachutiya #MTVRoadies,0,1,0,1238177868942696448,1201453504658755584,2020-03-12 18:59:42+00:00,#nehachutiya #MTVRoadies,@nikhilchinapa @NehaDhupia,,dirty boys,3,2020,"उत्तर प्रदेश, भारत"
NuuGuSeYONG,But is this a real system error?? Cus that's not Gravity tho haha. Please don't do my boys dirty ,0,0,0,1240925848661680128,971030793295417345,2020-03-20 08:59:12+00:00,,,,dirty boys,3,2020,"Seoul, Republic of Korea"
NuuGuSeYONG,Why is it so hard for music staff to do their jobs don't do dirty to my boys. This really means a lot to them and fans have been waiting a long time . Please double check not make these amateur mistakes they don't deserve it and what if it causes fandom drama seriously...,0,12,0,1240929473995763712,971030793295417345,2020-03-20 09:13:36+00:00,,,,dirty boys,3,2020,"Seoul, Republic of Korea"
tomatorwp,It’s been a month since I stop/cut my communication to you. You never change. You’re still that ‘boy’ who always fvck up things. You’re still the damned jealous type I’ve met 2yrs. ago. You’re still that ‘boy’ who always think dirty about me. A person who always have the guts,0,5,1,1241380199737864192,816572025296695296,2020-03-21 15:04:38+00:00,,,,dirty boys,3,2020,"drinking coffee,probably"
edrayyyyyy,I can’t imagine korean boys being naughty &amp; dirty (sumthing like that) kay vvv ideal &amp; buotan kaayo ang mga boys sa kdramas hahaha ,1,5,0,1241637977735843842,3196608429,2020-03-22 08:08:57+00:00,,,,dirty boys,3,2020,"Alicante, Idris ➰"
Canirmalmishra,Same to such people today country is in danger still they are doing dirty politics .if pm said to do why the people of India followed.people of India know to whom boy cut .you jealous fellow never grown up in your life,0,1,0,1242121411080019968,896821195,2020-03-23 16:09:56+00:00,,,,dirty boys,3,2020,Bhubaneswar
maheshrrr,"#SaveWater #CurfewInIndia A young boy drinks dirty water due to lack of water points in the area caused by deforestation. Lack of clean water greatly increases the risk of diarrhoeal diseases such as cholera, typhoid fever and dysentery, and other water-borne tropical diseases. ",0,1,0,1242514325597753345,132198402,2020-03-24 18:11:14+00:00,#SaveWater #CurfewInIndia,,,dirty boys,3,2020,"Chennai, India"
WolfXrfine,Tu la puki gatal sangat nak dirty conversation dgn group of boys ,0,0,0,1243972944910381056,1011941753572634624,2020-03-28 18:47:16+00:00,,,,dirty boys,3,2020,Nine State of Malayan Kingdom
kndymoon,Hmm. I am actually Bi-curious but I can't take it in the ass because MOST BOYS ARE DIRTY AF DOWN THERE no cap,0,0,0,1245979391756136449,1201142551845036032,2020-04-03 07:40:10+00:00,,,,dirty boys,4,2020,"New Delhi, India"
SophiaVenn1314,Newest Song “Dirty Boy” release soon. #sophiavenn孙小涵 #newmusic #song #hiphop #pop,0,0,0,1248470025079414794,967047097055830016,2020-04-10 04:37:04+00:00,#sophiavenn #newmusic #song #hiphop #pop,,,dirty boys,4,2020,"Liaoning, People's Republic of China"
HKHAN11111,भक्तो की मानसिक गुलामी का एक दृश्य @shakilpatel86 @guddu458 @krishnaraghava4 @KrishnaMohanSha @ShahabJafri55 @DineshSharma908 @DineshTribal @dirty_anjana @RahulKajalRG @Rishi_INC @goeltm_tg @tiwari_manesh @SanjayTripathi_ @BAD__BOY__ATIF @Naveen_Kr_Shahi @nikiayushi @IncKinju,7,10,0,1250055695690600450,2211338359,2020-04-14 13:37:57+00:00,,@shakilpatel86 @guddu458 @krishnaraghava4 @KrishnaMohanSha @ShahabJafri55 @DineshSharma908 @DineshTribal @dirty_anjana @RahulKajalRG @Rishi_INC @goeltm_tg @tiwari_manesh @SanjayTripathi_ @BAD__BOY__ATIF @Naveen_Kr_Shahi @nikiayushi @IncKinju,,dirty boys,4,2020,
mgb819,Malou tiquia is dime a dozen mercenary; she seems not contented with her public college prize for being an asswipe she continues to lick Boy Tulog’s dirty finger ,1,2,0,1252166499109703680,166483725,2020-04-20 09:25:32+00:00,,,,dirty boys,4,2020,
mgb819,Publicus head is a mercenary who peddled her services since FVR and finally rewarded with head honcho of a public college; must be not content being asswipe she continues to lick Boy Tulog dirty fingers ,0,0,0,1252184792398852102,166483725,2020-04-20 10:38:13+00:00,,,,dirty boys,4,2020,
mgb819,Publicus is an asswipe spin factory whose credibility is zero as its mercenary founder who’s just not contented with her public college prize for licking dirty fingers of Boy Tulog ,0,3,1,1252376653340110853,166483725,2020-04-20 23:20:36+00:00,,,,dirty boys,4,2020,
ash_man5,"Chinese that eats pigeon , snake & dogs for better sex power shouldn't preach. Fetus eating shitpants yellow creature are the dirtiest community. Need i tell you about virgin boy egg? U dirty people collect urine of boy below 10 &amp; boil eggs in it. Who in the sane mild will do it?",0,0,1,1253411490800955393,157120347,2020-04-23 19:52:41+00:00,,,,dirty boys,4,2020,Lucknow
gentlerob,Ano po yong The Dirty Boys? NGO ng mga high profile na LGBT? Thank you po sa sasagot.,0,0,0,1253719966592806912,158633773,2020-04-24 16:18:27+00:00,,,,dirty boys,4,2020,Philippines
_screwtape,Dirty Boys ft Mariah Carey ,0,0,0,1254032418689789952,2859716016,2020-04-25 13:00:02+00:00,,,,dirty boys,4,2020,"Kota Kinabalu, Sabah"
ManKochhar,"To Rahul Gandhi, Rahul stop dirty politics,you are not a school boy,who is immature.start sensable http://speaches.by ur statements no one can imagin u belongs to Nehru dynesity.calling some one chor friend of BJP,look back to track record of ur famiely friends of past 7 yrs",0,0,0,1255108092536094720,1126154642654523393,2020-04-28 12:14:22+00:00,,,,dirty boys,4,2020,
r_r3179,dirty boy,0,1,0,1256785404235145216,711340627091271680,2020-05-03 03:19:24+00:00,,,,dirty boys,5,2020,"Taichung City, Taiwan"
mannuupadhyay25,"If you don't do anything now, then #nirbhya one will be born in Delhi. Why do we wait for something to happen every time. Should these boys be freed.I pray please take this news forward Delhi belongs to the heart.Removing these dirty people #boyslockerroom @CPDelhi @narendramodi",2,5,0,1257047330366390273,2790898887,2020-05-03 20:40:13+00:00,#nirbhya #boyslockerroom,@CPDelhi @narendramodi,,dirty boys,5,2020,"Mayur Vihar, New Delhi"
MKeinou,You don't know nothing and wrtiting saving modi dirty boy drinking urine wala,0,0,0,1257234835476828160,1243955405278949376,2020-05-04 09:05:17+00:00,,,,dirty boys,5,2020,Manipur North East India
