sex	age	region	2018M01	2018M02	2018M03	2018M04	2018M05	2018M06	2018M07	2018M08	2018M09	2018M10	2018M11	2018M12	2019M01	2019M02	2019M03	2019M04	2019M05	2019M06	2019M07	2019M08	2019M09	2019M10	2019M11	2019M12	2020M01	2020M02	
Total	Age, total	Bornholm	5.7	5.5	5.1	4.1	3.5	3.0	2.8	2.8	3.5	4.4	5.2	5.6	5.8	5.4	4.9	3.5	2.8	2.5	2.4	2.5	2.9	3.6	4.5	4.9	5.3	4.9
Total	Age, total	Region Sjælland	4.3	4.3	4.3	3.8	3.7	3.6	3.3	3.4	3.4	3.5	3.6	3.7	3.9	3.9	3.8	3.4	3.3	3.3	3.1	3.2	3.2	3.3	3.4	3.5	3.8	3.8
Total	Age, total	Province Østsjælland	3.3	3.2	3.2	2.9	3.0	2.9	2.6	2.8	2.8	2.9	2.9	2.9	3.0	3.0	3.0	2.7	2.8	2.8	2.6	2.7	2.8	2.8	2.9	2.9	3.1	3.1
Total	Age, total	Greve	3.2	3.0	3.0	2.8	2.8	2.5	2.4	2.5	2.6	2.7	2.8	2.8	2.8	2.9	2.9	2.8	2.9	2.9	2.6	2.6	2.8	2.8	2.9	2.9	3.0	2.9
Total	Age, total	Køge	3.7	3.7	3.6	3.4	3.3	3.2	2.9	3.1	3.1	3.2	3.2	3.3	3.5	3.4	3.3	3.0	3.0	3.0	2.8	2.9	3.0	3.1	3.2	3.3	3.5	3.4
Total	Age, total	Lejre	2.9	2.8	2.7	2.4	2.5	2.4	2.3	2.6	2.5	2.5	2.6	2.6	2.5	2.4	2.4	2.3	2.3	2.4	2.3	2.5	2.5	2.5	2.5	2.6	2.7	2.8
Total	Age, total	Roskilde	3.4	3.4	3.3	3.1	3.1	3.1	2.9	3.1	3.0	3.0	3.0	3.0	3.1	3.1	3.1	2.9	2.9	2.9	2.8	2.9	2.8	2.9	2.9	2.8	3.0	3.1
Total	Age, total	Solrød	2.6	2.6	2.6	2.4	2.4	2.3	2.1	2.1	2.1	2.3	2.2	2.1	2.2	2.2	2.2	2.1	2.1	2.0	1.9	2.1	2.2	2.4	2.5	2.6	2.8	2.8
Total	Age, total	Province Vest- og Sydsjælland	4.8	4.8	4.7	4.2	4.1	3.9	3.5	3.6	3.6	3.8	3.9	4.0	4.3	4.3	4.1	3.7	3.6	3.6	3.3	3.4	3.4	3.5	3.6	3.8	4.1	4.1
Total	Age, total	Faxe	4.3	4.2	4.2	3.8	3.8	3.7	3.4	3.5	3.6	3.7	3.7	3.8	4.0	4.0	3.7	3.4	3.3	3.1	3.0	3.2	3.2	3.4	3.3	3.4	3.8	3.8
Total	Age, total	Guldborgsund	5.3	5.3	5.3	4.8	4.6	4.2	3.8	4.0	4.0	4.1	4.4	4.6	4.9	4.9	4.8	4.2	4.1	4.0	3.7	3.8	3.9	4.0	4.1	4.3	4.8	4.9
Total	Age, total	Holbæk	4.1	4.0	3.8	3.3	3.3	3.2	2.9	3.0	2.9	3.0	3.1	3.2	3.3	3.4	3.3	3.0	3.0	2.9	2.6	2.7	2.7	2.8	2.8	3.0	3.2	3.1
Total	Age, total	Kalundborg	4.8	4.8	4.7	4.0	3.9	3.5	3.3	3.3	3.5	3.7	3.8	4.0	4.1	4.0	3.7	3.4	3.4	3.3	2.9	3.1	3.2	3.3	3.4	3.6	3.9	4.0
Total	Age, total	Lolland	6.4	6.4	6.4	5.7	5.4	4.9	4.4	4.4	4.4	4.6	5.0	5.1	5.4	5.5	5.3	4.7	4.5	4.3	4.0	4.0	4.2	4.4	4.6	5.0	5.4	5.2
Total	Age, total	Næstved	5.1	5.0	4.9	4.4	4.2	4.0	3.8	3.7	3.8	3.9	3.8	4.0	4.3	4.2	4.0	3.5	3.5	3.5	3.3	3.4	3.4	3.5	3.6	3.8	4.1	4.2
Total	Age, total	Odsherred	5.3	5.3	5.4	4.8	4.5	4.3	3.7	3.8	4.0	4.2	4.4	4.5	4.7	4.7	4.4	4.0	3.9	4.0	3.6	3.6	3.5	3.5	3.8	3.9	4.1	4.2
Total	Age, total	Ringsted	3.9	3.9	3.8	3.4	3.5	3.3	3.2	3.2	3.2	3.3	3.4	3.4	3.6	3.6	3.5	3.0	3.2	3.1	2.8	3.1	3.0	2.9	3.0	3.1	3.3	3.4
Total	Age, total	Slagelse	4.8	5.0	4.8	4.4	4.2	4.0	3.6	3.7	3.8	3.9	4.1	4.3	4.5	4.5	4.4	4.0	3.8	3.9	3.7	3.7	3.7	4.0	4.0	4.2	4.4	4.5
Total	Age, total	Sorø	4.3	4.3	4.2	3.7	3.7	3.6	3.0	3.2	3.2	3.2	3.4	3.6	3.9	3.9	3.9	3.5	3.5	3.4	3.0	3.0	3.2	3.2	3.3	3.5	3.7	3.8
Total	Age, total	Stevns	4.0	4.2	4.3	3.7	3.5	3.4	3.2	3.3	3.4	3.5	3.6	3.4	3.7	3.8	3.8	3.4	3.3	3.2	3.1	3.1	3.1	3.0	3.0	3.2	3.4	3.5
Total	Age, total	Vordingborg	5.2	5.4	5.4	4.6	4.6	4.5	4.1	4.1	4.1	4.2	4.5	4.8	5.2	5.3	5.0	4.5	4.3	4.3	3.9	4.0	3.9	4.1	4.2	4.4	4.6	4.5
Total	Age, total	Region Syddanmark	4.3	4.2	4.0	3.6	3.6	3.4	3.3	3.4	3.4	3.5	3.5	3.7	3.9	3.9	3.7	3.3	3.3	3.3	3.2	3.4	3.4	3.5	3.6	3.7	4.0	4.0
Total	Age, total	Province Fyn	4.9	4.9	4.7	4.2	4.1	4.0	3.9	4.1	3.9	4.0	4.0	4.1	4.4	4.4	4.2	3.8	3.7	3.8	3.8	4.0	3.9	4.0	4.1	4.2	4.5	4.6
Total	Age, total	Assens	4.5	4.4	4.3	3.7	3.3	3.3	3.0	3.2	3.2	3.4	3.5	3.7	3.9	3.9	3.8	3.2	3.2	3.1	3.0	3.3	3.3	3.4	3.5	3.9	4.1	4.0
Total	Age, total	Faaborg-Midtfyn	4.7	4.6	4.4	3.8	3.6	3.4	3.3	3.5	3.4	3.6	3.6	3.9	4.2	4.2	3.9	3.4	3.4	3.2	2.9	3.2	3.2	3.3	3.6	3.9	4.2	4.2
Total	Age, total	Kerteminde	5.0	4.8	4.5	4.1	4.0	3.9	3.5	3.9	3.6	3.7	3.9	4.1	4.2	4.3	4.1	3.7	3.6	3.4	2.9	3.4	3.3	3.4	3.8	4.1	4.3	4.2
Total	Age, total	Langeland	6.6	6.1	5.7	4.7	4.4	3.9	3.7	4.1	4.5	4.6	4.8	5.2	5.4	5.2	4.8	3.9	3.5	3.5	3.4	3.7	3.8	4.2	4.7	5.4	5.7	5.5
Total	Age, total	Middelfart	3.3	3.2	3.3	2.8	2.9	2.7	2.3	2.6	2.7	2.8	2.8	2.9	3.1	3.2	3.0	2.6	2.6	2.6	2.5	2.6	2.6	2.6	2.8	2.8	3.0	3.0
Total	Age, total	Nordfyns	5.1	4.9	4.6	4.0	4.0	3.8	3.7	3.8	4.0	4.1	4.1	4.2	4.6	4.6	4.3	3.7	3.6	3.7	3.5	3.8	3.9	4.1	4.1	4.4	4.9	4.7
Total	Age, total	Nyborg	4.5	4.3	4.0	3.7	3.6	3.5	3.3	3.4	3.2	3.6	3.6	3.8	4.2	4.1	3.9	3.5	3.4	3.3	3.0	3.4	3.5	3.7	3.8	4.1	4.5	4.4
Total	Age, total	Odense	5.3	5.4	5.1	4.7	4.6	4.7	4.8	4.9	4.6	4.5	4.5	4.5	4.8	4.9	4.7	4.2	4.3	4.5	4.8	4.9	4.6	4.6	4.6	4.5	4.8	5.0
Total	Age, total	Svendborg	5.0	4.9	4.8	4.2	4.3	4.0	3.8	3.9	3.8	3.9	3.9	4.1	4.4	4.3	4.1	3.8	3.8	3.8	3.6	3.8	3.8	3.8	4.0	4.4	4.8	4.5
Total	Age, total	Ærø	4.5	4.6	4.3	4.0	3.6	3.0	2.4	2.4	3.0	3.4	4.2	4.7	5.1	4.5	4.1	3.7	3.3	3.5	2.7	3.2	3.1	3.7	4.5	4.3	4.5	4.6
Total	Age, total	Province Sydjylland	3.9	3.8	3.6	3.2	3.2	3.0	2.9	3.0	3.1	3.1	3.2	3.3	3.6	3.5	3.4	3.0	3.0	3.0	2.8	3.0	3.0	3.1	3.3	3.4	3.7	3.7
Total	Age, total	Billund	3.1	3.1	3.0	2.6	2.6	2.5	2.1	2.2	2.2	2.3	2.4	2.5	2.8	2.8	2.6	2.1	2.1	2.0	1.9	1.9	2.1	2.4	2.7	2.9	3.1	3.1
Total	Age, total	Esbjerg	4.3	4.3	4.1	3.6	3.6	3.4	3.3	3.3	3.3	3.3	3.4	3.5	3.8	3.8	3.6	3.1	3.0	3.0	3.0	3.1	3.0	3.1	3.2	3.4	3.8	3.8
Total	Age, total	Fanø	5.7	5.9	5.5	4.9	4.6	3.7	3.6	3.6	3.2	3.4	4.5	5.0	5.2	5.0	4.1	3.6	3.9	3.5	3.5	3.9	3.7	3.7	4.3	4.6	5.1	4.8
Total	Age, total	Fredericia	4.7	4.6	4.5	4.2	4.2	3.9	3.6	3.7	3.8	3.9	4.1	4.2	4.3	4.3	4.4	4.0	4.0	4.0	3.9	3.9	3.9	4.1	4.2	4.3	4.5	4.4
Total	Age, total	Haderslev	4.1	4.0	3.9	3.4	3.4	3.2	3.0	3.1	3.2	3.2	3.3	3.4	3.7	3.7	3.6	3.2	3.2	3.1	3.0	3.1	3.1	3.3	3.5	3.7	3.9	3.9
Total	Age, total	Kolding	3.6	3.6	3.5	3.2	3.1	3.0	3.0	3.2	3.1	3.2	3.2	3.3	3.5	3.6	3.6	3.2	3.2	3.1	3.1	3.4	3.2	3.2	3.3	3.5	3.7	3.7
Total	Age, total	Sønderborg	3.9	3.8	3.6	3.3	3.2	3.1	3.0	3.2	3.4	3.5	3.5	3.6	3.8	3.7	3.4	3.1	3.2	3.3	3.1	3.2	3.3	3.5	3.6	3.7	3.9	3.9
Total	Age, total	Tønder	4.0	4.0	3.7	3.1	2.8	2.7	2.5	2.8	2.8	2.9	3.2	3.6	3.8	3.7	3.5	2.9	3.0	2.8	2.5	2.8	2.9	3.0	3.4	3.7	4.1	4.0
Total	Age, total	Varde	3.3	3.3	3.1	2.5	2.5	2.3	2.1	2.3	2.4	2.5	2.6	2.8	3.2	3.1	2.7	2.3	2.1	2.0	2.0	2.1	2.2	2.4	2.6	2.7	3.1	3.1
Total	Age, total	Vejen	3.2	3.1	2.9	2.6	2.6	2.3	2.2	2.4	2.4	2.6	2.7	2.8	2.9	2.9	2.6	2.3	2.4	2.5	2.3	2.4	2.5	2.6	2.6	2.8	3.0	2.9
Total	Age, total	Vejle	3.5	3.5	3.3	2.9	3.0	2.9	2.7	2.9	3.0	3.0	3.0	3.1	3.3	3.2	3.1	2.7	2.8	2.8	2.7	2.8	2.9	3.0	3.1	3.2	3.5	3.4
Total	Age, total	Aabenraa	4.3	4.1	4.0	3.5	3.5	3.3	3.1	3.1	3.1	3.2	3.3	3.4	3.6	3.5	3.5	3.0	3.0	3.1	2.8	3.1	3.2	3.3	3.5	3.5	3.7	3.6
Total	Age, total	Region Midtjylland	3.8	3.8	3.7	3.3	3.3	3.2	3.2	3.4	3.3	3.3	3.3	3.4	3.6	3.7	3.5	3.2	3.2	3.2	3.3	3.4	3.3	3.3	3.3	3.4	3.7	3.7
Total	Age, total	Province Østjylland	3.9	4.0	3.8	3.4	3.4	3.4	3.5	3.7	3.5	3.5	3.5	3.6	3.8	3.9	3.7	3.3	3.4	3.5	3.6	3.7	3.5	3.6	3.6	3.6	3.9	3.9
Total	Age, total	Favrskov	2.8	2.7	2.7	2.3	2.3	2.2	2.1	2.3	2.3	2.4	2.4	2.5	2.6	2.7	2.6	2.2	2.2	2.3	2.1	2.3	2.2	2.3	2.3	2.4	2.7	2.7
Total	Age, total	Hedensted	2.6	2.7	2.6	2.2	2.1	2.2	2.0	2.1	2.2	2.3	2.5	2.6	2.7	2.7	2.5	2.3	2.3	2.2	2.1	2.2	2.2	2.3	2.5	2.7	2.8	2.8
Total	Age, total	Horsens	3.6	3.6	3.6	3.3	3.2	3.1	2.9	3.1	3.0	3.2	3.2	3.2	3.4	3.5	3.4	3.1	3.1	3.1	3.0	3.2	3.3	3.4	3.6	3.6	3.8	3.9
Total	Age, total	Norddjurs	5.1	5.0	4.9	4.3	4.4	4.0	3.9	4.0	4.1	4.2	4.4	4.7	4.9	4.9	4.7	4.2	4.1	4.0	3.8	4.0	3.7	3.7	3.8	4.0	4.1	4.1
Total	Age, total	Odder	3.5	3.6	3.4	3.1	3.1	3.0	2.8	3.1	3.1	2.8	2.8	3.0	3.2	3.1	3.1	2.6	2.7	2.5	2.4	2.6	2.5	2.6	2.7	2.9	3.2	3.1
Total	Age, total	Randers	4.4	4.4	4.3	3.8	3.8	3.7	3.5	3.6	3.6	3.7	3.7	3.8	4.0	4.2	4.0	3.6	3.5	3.5	3.5	3.6	3.5	3.6	3.7	3.8	4.1	4.0
Total	Age, total	Samsø	6.5	7.3	7.4	6.0	4.4	3.1	2.7	2.8	3.8	4.6	5.3	6.4	6.9	7.1	6.1	4.6	4.1	2.8	2.6	2.6	3.3	4.4	5.3	5.5	5.2	6.1
Total	Age, total	Silkeborg	3.7	3.5	3.3	2.9	2.9	2.9	2.9	3.1	2.9	2.9	3.1	3.2	3.4	3.3	3.1	2.8	2.8	2.8	2.7	3.0	2.9	3.0	3.1	3.2	3.4	3.4
Total	Age, total	Skanderborg	2.5	2.4	2.2	2.1	2.1	2.1	2.0	2.3	2.3	2.3	2.3	2.3	2.4	2.3	2.2	2.1	2.1	2.1	2.1	2.2	2.2	2.2	2.3	2.5	2.5	2.5
Total	Age, total	Syddjurs	3.7	3.7	3.7	3.2	3.3	3.2	3.0	3.2	3.1	2.9	3.2	3.4	3.5	3.5	3.4	2.9	3.0	2.9	2.7	3.1	3.2	3.1	3.1	3.2	3.4	3.4
Total	Age, total	Aarhus	4.5	4.6	4.4	4.0	4.0	4.2	4.6	4.7	4.3	4.3	4.2	4.2	4.5	4.6	4.4	4.0	4.1	4.3	4.9	4.9	4.5	4.4	4.3	4.3	4.6	4.8
Total	Age, total	Province Vestjylland	3.5	3.5	3.4	2.9	2.9	2.8	2.6	2.8	2.8	2.9	2.9	3.0	3.2	3.3	3.1	2.8	2.7	2.7	2.5	2.7	2.7	2.8	2.9	3.0	3.3	3.2
Total	Age, total	Herning	3.9	3.9	3.7	3.4	3.3	3.3	3.1	3.3	3.3	3.3	3.3	3.3	3.5	3.5	3.3	3.0	3.0	3.1	2.9	3.1	3.0	3.1	3.2	3.3	3.5	3.5
Total	Age, total	Holstebro	3.2	3.2	2.9	2.4	2.3	2.2	2.1	2.3	2.4	2.5	2.4	2.5	2.8	2.9	2.8	2.5	2.4	2.3	2.1	2.4	2.4	2.4	2.6	2.8	3.0	3.0
Total	Age, total	Ikast-Brande	4.2	4.3	4.1	3.7	3.5	3.3	2.9	3.2	3.1	3.0	3.2	3.3	3.6	3.7	3.4	3.1	2.9	2.9	2.7	2.9	2.9	3.0	3.2	3.3	3.6	3.6
Total	Age, total	Lemvig	3.7	3.6	3.2	2.5	2.3	2.2	2.1	2.2	2.3	2.5	2.5	3.0	3.3	3.2	3.0	2.5	2.4	2.2	2.0	2.2	2.4	2.4	2.5	2.8	3.2	3.3
Total	Age, total	Ringkøbing-Skjern	2.9	2.9	2.8	2.4	2.4	2.4	2.0	2.2	2.4	2.5	2.7	2.8	2.9	2.8	2.7	2.4	2.3	2.2	2.0	2.3	2.4	2.4	2.6	2.8	3.1	3.1
Total	Age, total	Skive	3.5	3.4	3.3	2.9	2.7	2.6	2.6	2.7	2.7	2.7	2.6	2.8	2.9	2.9	2.6	2.3	2.2	2.3	2.4	2.4	2.3	2.2	2.4	2.4	2.6	2.6
Total	Age, total	Struer	3.8	4.1	3.9	3.5	3.2	3.1	2.8	2.9	3.1	3.1	3.2	3.4	3.8	4.2	4.2	3.7	3.5	3.4	3.2	3.2	3.3	3.5	3.6	3.6	4.0	3.7
Total	Age, total	Viborg	3.4	3.4	3.3	2.9	2.9	2.8	2.7	2.9	2.9	2.9	2.9	3.0	3.2	3.3	3.2	2.8	2.8	2.8	2.7	3.0	2.9	3.0	3.0	3.1	3.4	3.3
Total	Age, total	Region Nordjylland	5.0	5.0	4.8	4.2	4.1	4.0	3.9	4.1	4.0	4.1	4.1	4.3	4.6	4.6	4.3	3.7	3.7	3.7	3.8	3.9	3.8	3.9	4.0	4.3	4.7	4.7
Total	Age, total	Province Nordjylland	5.0	5.0	4.8	4.2	4.1	4.0	3.9	4.1	4.0	4.1	4.1	4.3	4.6	4.6	4.3	3.7	3.7	3.7	3.8	3.9	3.8	3.9	4.0	4.3	4.7	4.7
Total	Age, total	Brønderslev	4.8	4.7	4.5	4.0	3.9	3.5	3.2	3.4	3.4	3.6	3.9	4.1	4.3	4.3	3.9	3.4	3.2	3.2	3.0	3.3	3.3	3.5	3.6	4.0	4.4	4.4
Total	Age, total	Frederikshavn	5.7	5.6	5.3	4.6	4.4	3.8	3.6	3.8	4.0	4.2	4.3	4.5	4.9	5.0	4.6	3.9	3.8	3.5	3.2	3.4	3.6	3.8	4.0	4.4	4.8	4.6
Total	Age, total	Hjørring	5.4	5.4	5.2	4.2	4.0	3.7	3.4	3.7	3.6	3.7	3.7	4.1	4.6	4.5	4.1	3.5	3.4	3.4	3.3	3.4	3.4	3.6	3.8	4.2	4.8	4.6
Total	Age, total	Jammerbugt	4.5	4.3	4.2	3.3	3.1	3.0	2.8	2.9	3.0	3.0	3.2	3.6	4.0	3.8	3.4	2.7	2.9	2.8	2.5	2.7	2.8	3.1	3.2	3.7	4.3	4.0
Total	Age, total	Læsø	9.5	9.3	7.6	4.9	4.5	2.7	2.2	2.4	3.8	5.8	8.2	9.5	9.7	9.1	7.4	4.1	3.3	2.7	1.8	2.8	3.3	4.1	6.3	8.2	8.3	7.2
Total	Age, total	Mariagerfjord	4.6	4.6	4.5	3.8	3.6	3.4	3.3	3.5	3.5	3.6	3.7	3.9	4.3	4.4	4.1	3.6	3.5	3.5	3.1	3.2	3.2	3.3	3.5	3.9	4.3	4.2
Total	Age, total	Morsø	3.9	4.0	3.9	3.0	3.0	3.0	2.6	2.8	2.9	3.2	3.2	3.4	3.7	3.8	3.4	2.7	2.6	2.6	2.2	2.5	2.7	2.7	2.9	3.3	3.7	3.7
Total	Age, total	Rebild	3.8	3.7	3.5	3.0	2.9	2.8	2.6	2.9	2.8	2.9	2.9	3.0	3.3	3.4	3.3	2.7	2.7	2.6	2.6	2.9	2.8	2.9	3.1	3.3	3.6	3.7
Total	Age, total	Thisted	3.7	3.7	3.4	3.1	3.0	2.8	2.5	2.7	2.8	2.9	3.1	3.2	3.6	3.7	3.5	2.9	2.8	2.6	2.5	2.8	3.0	3.1	3.2	3.5	3.8	3.7
Total	Age, total	Vesthimmerlands	4.9	4.6	4.6	4.0	3.7	3.5	3.2	3.6	3.8	3.9	3.9	4.0	4.3	4.3	4.0	3.5	3.5	3.5	3.2	3.6	3.7	3.7	3.9	4.1	4.3	4.3
Total	Age, total	Aalborg	5.4	5.5	5.3	4.9	4.8	4.9	5.3	5.3	5.0	5.0	4.9	4.9	5.1	5.1	4.9	4.4	4.3	4.6	5.1	5.2	4.8	4.8	4.8	4.9	5.3	5.4
Total	Age, total	Unknown municipality	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
