sex	age	region	2018M01	2018M02	2018M03	2018M04	2018M05	2018M06	2018M07	2018M08	2018M09	2018M10	2018M11	2018M12	2019M01	2019M02	2019M03	2019M04	2019M05	2019M06	2019M07	2019M08	2019M09	2019M10	2019M11	2019M12	2020M01	2020M02	
Total	40-49 years	Roskilde	2.6	2.5	2.6	2.4	2.6	2.4	2.1	2.4	2.3	2.3	2.2	2.2	2.5	2.4	2.5	2.2	2.1	2.1	1.9	2.3	2.2	2.2	2.2	2.1	2.3	2.3
Total	40-49 years	Solrød	1.9	2.0	2.0	1.9	2.1	2.1	1.8	1.9	1.7	1.9	2.0	2.0	1.9	1.8	1.7	1.6	1.5	1.6	1.6	2.0	2.1	2.6	2.3	2.6	2.6	2.6
Total	40-49 years	Province Vest- og Sydsjælland	4.2	4.2	4.1	3.6	3.5	3.2	2.8	3.0	3.0	3.2	3.3	3.5	3.7	3.7	3.5	3.2	3.0	3.0	2.7	2.8	2.8	2.9	3.0	3.2	3.3	3.3
Total	40-49 years	Faxe	3.6	3.6	3.3	3.0	2.8	2.5	2.3	2.6	2.7	2.7	2.7	2.9	3.3	3.3	3.1	2.8	2.6	2.5	2.3	2.5	2.6	2.8	2.7	3.0	3.3	3.2
Total	40-49 years	Guldborgsund	4.4	4.3	4.1	3.5	3.5	3.0	2.7	2.9	3.1	3.0	3.4	3.5	3.9	4.1	4.0	3.4	3.2	3.2	2.8	3.0	3.0	3.2	3.2	3.5	4.1	4.1
Total	40-49 years	Holbæk	3.2	3.1	3.0	2.6	2.6	2.4	2.2	2.5	2.3	2.5	2.7	2.7	2.7	2.9	2.7	2.6	2.5	2.5	2.1	2.3	2.3	2.3	2.2	2.4	2.5	2.3
Total	40-49 years	Kalundborg	3.9	3.9	3.7	3.0	2.7	2.4	2.1	2.2	2.3	2.6	3.0	3.1	3.3	3.1	2.8	2.5	2.4	2.4	2.1	2.2	2.2	2.3	2.4	2.8	3.1	3.2
Total	40-49 years	Lolland	6.5	6.7	6.8	6.1	5.3	4.9	4.2	4.3	4.3	4.6	4.9	5.1	5.3	5.5	5.1	4.7	4.3	4.2	3.9	3.8	3.7	3.6	3.9	4.3	4.8	4.6
Total	40-49 years	Næstved	4.6	4.6	4.5	3.9	3.7	3.5	2.9	3.1	3.2	3.3	3.2	3.5	3.8	3.6	3.5	3.0	3.1	3.0	2.7	2.9	3.0	3.0	3.1	3.3	3.3	3.5
Total	40-49 years	Odsherred	5.1	5.3	5.1	4.5	4.4	4.3	3.4	3.6	3.7	4.1	4.0	4.2	4.5	4.6	4.3	3.9	3.4	3.6	3.2	3.4	3.1	3.3	3.5	3.2	3.1	3.2
Total	40-49 years	Ringsted	3.8	3.8	3.6	3.0	3.0	3.2	2.8	2.6	2.7	2.7	2.7	2.7	3.0	2.8	2.7	2.2	2.5	2.5	2.3	2.7	2.6	2.3	2.4	2.7	2.8	2.9
Total	40-49 years	Slagelse	4.1	4.3	4.1	3.8	3.7	3.4	3.0	3.3	3.4	3.5	3.6	3.8	3.8	3.8	3.6	3.4	3.3	3.3	3.1	3.1	3.2	3.4	3.4	3.8	3.9	3.8
Total	40-49 years	Sorø	3.6	3.6	3.5	2.9	2.9	2.8	2.2	2.5	2.4	2.5	2.8	3.0	3.4	3.4	3.6	3.1	3.0	2.6	2.3	2.3	2.4	2.5	2.5	2.6	2.8	2.7
Total	40-49 years	Stevns	2.9	3.2	3.3	3.2	3.1	3.0	2.7	3.1	3.1	2.8	3.0	2.9	3.3	3.4	3.5	3.0	2.9	2.8	2.5	2.7	2.3	2.0	2.3	2.6	2.5	2.5
Total	40-49 years	Vordingborg	5.0	5.1	5.3	4.6	4.4	4.4	4.0	4.0	4.1	4.2	4.4	4.5	5.0	5.1	4.8	4.4	4.0	4.0	3.5	3.8	3.8	3.9	3.8	4.1	3.9	3.6
Total	40-49 years	Region Syddanmark	3.7	3.6	3.4	3.1	3.1	2.9	2.6	2.8	2.9	2.9	2.9	3.0	3.2	3.1	3.0	2.7	2.7	2.6	2.3	2.6	2.6	2.7	2.8	3.0	3.2	3.1
Total	40-49 years	Province Fyn	4.3	4.0	3.8	3.6	3.5	3.4	3.0	3.2	3.2	3.2	3.2	3.3	3.5	3.5	3.3	2.9	2.9	2.9	2.6	2.9	3.0	3.0	3.1	3.3	3.5	3.5
Total	40-49 years	Assens	3.5	3.3	3.2	2.8	2.6	2.6	2.4	2.7	2.7	2.6	2.4	2.7	3.0	3.0	3.0	2.5	2.5	2.5	2.3	2.7	2.9	2.9	2.9	3.4	3.4	3.4
Total	40-49 years	Faaborg-Midtfyn	4.0	3.9	3.9	3.1	2.9	2.9	2.6	2.6	2.5	2.7	2.7	2.8	3.4	3.1	2.8	2.3	2.3	2.3	2.1	2.3	2.4	2.5	2.7	2.9	3.3	3.3
Total	40-49 years	Kerteminde	4.6	4.4	4.0	3.9	3.8	3.6	3.3	3.8	3.3	3.1	3.4	3.3	3.8	3.6	3.5	3.1	3.0	2.8	2.4	2.7	2.7	2.6	2.9	3.3	3.4	3.3
Total	40-49 years	Langeland	7.1	6.3	5.8	4.7	3.9	3.6	3.3	3.9	4.3	3.9	4.0	4.2	4.8	5.0	4.3	3.3	2.5	2.5	2.2	2.8	2.9	3.2	3.8	4.3	4.9	4.9
Total	40-49 years	Middelfart	2.5	2.3	2.3	2.1	2.3	2.1	1.8	2.0	2.1	2.3	2.4	2.4	2.6	2.6	2.6	2.1	2.2	2.2	1.9	2.1	1.9	2.0	2.2	2.1	2.3	2.3
Total	40-49 years	Nordfyns	4.5	4.4	4.2	3.8	4.0	3.6	3.3	3.4	3.6	3.7	3.7	3.6	3.8	3.9	3.7	3.3	3.0	3.3	3.2	3.6	3.6	3.9	3.7	3.9	4.7	4.5
Total	40-49 years	Nyborg	4.0	3.9	3.5	3.1	3.2	3.1	2.8	2.9	2.8	3.0	2.8	2.9	3.5	3.5	3.3	2.9	2.6	2.5	2.2	2.4	2.3	2.4	2.6	3.0	3.6	3.5
Total	40-49 years	Odense	4.6	4.3	4.1	4.0	4.0	3.9	3.5	3.8	3.7	3.7	3.6	3.6	3.7	3.7	3.6	3.3	3.3	3.4	3.0	3.4	3.5	3.5	3.5	3.5	3.6	3.6
Total	40-49 years	Svendborg	4.6	4.4	4.1	3.8	3.7	3.4	3.1	3.2	3.0	3.1	3.2	3.5	3.5	3.3	3.1	2.9	2.7	2.9	2.6	2.8	2.8	3.1	3.1	3.5	3.7	3.5
Total	40-49 years	Ærø	5.7	5.8	5.0	4.9	4.6	4.2	4.1	3.8	4.3	5.0	6.0	6.6	6.7	5.2	4.2	3.6	2.8	3.4	2.9	3.4	2.6	3.1	4.6	4.0	3.8	3.6
Total	40-49 years	Province Sydjylland	3.4	3.3	3.1	2.8	2.8	2.6	2.2	2.5	2.6	2.7	2.8	2.8	3.0	2.9	2.8	2.5	2.6	2.4	2.2	2.4	2.5	2.6	2.6	2.8	3.0	2.9
Total	40-49 years	Billund	2.3	2.4	2.2	1.7	1.6	1.5	1.2	1.5	1.5	1.7	1.7	1.8	2.1	1.9	1.9	1.6	1.6	1.6	1.6	1.7	1.7	1.9	1.9	2.2	2.4	2.3
Total	40-49 years	Esbjerg	3.7	3.7	3.7	3.2	3.2	3.0	2.5	2.7	2.9	2.9	3.0	3.1	3.2	3.2	3.1	2.8	2.7	2.4	2.3	2.3	2.3	2.4	2.4	2.6	2.9	2.9
Total	40-49 years	Fanø	5.3	5.6	5.3	4.1	4.6	4.1	3.7	2.7	2.5	2.2	2.5	3.4	3.4	3.4	2.9	2.6	3.1	3.5	2.7	3.6	3.2	3.4	3.4	3.9	4.0	3.8
Total	40-49 years	Fredericia	4.1	4.0	3.8	3.7	3.8	3.6	2.9	3.3	3.4	3.6	3.7	3.8	3.8	3.8	3.9	3.5	3.6	3.4	2.9	3.2	3.2	3.5	3.5	3.8	3.9	3.6
Total	40-49 years	Haderslev	3.6	3.4	3.1	2.8	2.9	2.7	2.3	2.7	2.8	2.9	2.9	2.8	3.2	2.9	2.8	2.7	2.7	2.5	2.3	2.5	2.6	2.7	2.8	3.0	3.0	2.9
Total	40-49 years	Kolding	2.9	2.9	2.9	2.7	2.6	2.4	2.2	2.5	2.5	2.5	2.5	2.4	2.7	2.9	2.7	2.4	2.5	2.4	2.1	2.5	2.6	2.6	2.6	2.8	3.0	2.9
Total	40-49 years	Sønderborg	3.3	3.3	3.1	2.8	2.8	2.6	2.6	2.8	3.0	3.1	3.2	3.2	3.2	3.1	2.9	2.6	2.8	2.6	2.2	2.5	2.6	2.8	3.0	3.1	3.3	3.1
Total	40-49 years	Tønder	3.9	3.6	3.5	2.8	2.4	2.1	2.0	2.3	2.4	2.6	2.8	3.0	3.3	3.1	2.9	2.3	2.4	2.2	2.0	2.4	2.4	2.5	2.6	2.9	3.4	3.3
Total	40-49 years	Varde	2.9	2.6	2.5	2.2	2.2	1.9	1.7	1.8	2.0	2.0	2.2	2.2	2.6	2.6	2.2	1.9	1.8	1.7	1.6	1.5	1.6	1.8	2.1	2.3	2.5	2.3
Total	40-49 years	Vejen	2.8	2.5	2.4	2.3	2.4	2.1	1.9	2.3	2.3	2.4	2.5	2.5	2.6	2.5	2.2	1.9	2.1	2.0	1.7	1.9	1.9	2.1	2.1	2.4	2.4	2.3
Total	40-49 years	Vejle	3.1	3.1	2.9	2.6	2.7	2.5	2.0	2.4	2.5	2.5	2.6	2.7	2.9	2.7	2.7	2.3	2.4	2.3	2.0	2.2	2.4	2.4	2.6	2.6	2.9	2.8
Total	40-49 years	Aabenraa	4.1	3.9	3.7	3.3	3.3	3.0	2.6	2.8	3.0	3.0	3.1	3.1	3.4	3.2	3.3	2.9	2.9	2.9	2.6	2.8	3.1	3.1	3.2	3.3	3.3	3.2
Total	40-49 years	Region Midtjylland	3.0	2.9	2.8	2.5	2.5	2.4	2.1	2.4	2.4	2.4	2.5	2.6	2.8	2.8	2.6	2.4	2.4	2.3	2.1	2.4	2.4	2.4	2.5	2.6	2.8	2.7
Total	40-49 years	Province Østjylland	3.0	3.0	2.9	2.6	2.6	2.5	2.3	2.5	2.5	2.5	2.6	2.7	2.9	2.8	2.7	2.5	2.5	2.5	2.2	2.5	2.5	2.6	2.6	2.7	2.8	2.8
Total	40-49 years	Favrskov	1.9	2.0	1.9	1.7	1.8	1.7	1.5	1.5	1.5	1.5	1.5	1.7	1.8	1.9	1.8	1.6	1.7	1.7	1.6	1.8	1.7	1.8	1.7	1.6	1.8	1.8
Total	40-49 years	Hedensted	2.1	2.2	2.2	1.7	1.7	1.9	1.7	1.7	1.7	1.7	2.1	2.3	2.2	2.0	1.8	1.6	1.7	1.7	1.4	1.7	1.7	1.9	2.0	2.1	2.1	2.3
Total	40-49 years	Horsens	3.0	3.0	3.0	2.8	2.8	2.6	2.2	2.4	2.4	2.4	2.4	2.5	2.5	2.5	2.3	2.2	2.2	2.1	1.9	2.4	2.5	2.7	2.9	2.8	3.0	2.8
Total	40-49 years	Norddjurs	4.2	4.2	4.1	3.3	3.1	2.9	2.7	3.0	3.1	3.2	3.3	3.7	4.2	4.4	4.2	3.6	3.4	3.4	3.1	3.0	3.2	2.8	2.9	3.3	3.4	3.1
Total	40-49 years	Odder	3.0	3.0	2.7	2.3	2.5	2.2	2.2	2.5	2.2	2.2	2.2	2.3	2.7	2.7	2.3	2.0	2.1	1.9	1.8	2.1	2.1	2.0	2.3	2.5	2.7	2.7
Total	40-49 years	Randers	3.3	3.2	3.1	2.8	2.7	2.6	2.4	2.7	2.9	2.8	3.0	3.2	3.2	3.2	3.1	2.8	2.7	2.6	2.3	2.6	2.5	2.7	2.6	2.7	2.9	2.9
Total	40-49 years	Samsø	6.9	6.5	7.2	5.5	3.8	3.0	3.0	3.1	3.4	4.1	4.6	6.0	7.5	8.1	7.0	6.6	5.0	2.9	3.5	2.9	4.0	4.7	4.7	5.0	4.6	6.2
Total	40-49 years	Silkeborg	2.7	2.9	2.7	2.3	2.3	2.2	1.9	2.2	2.1	2.0	2.2	2.3	2.5	2.5	2.4	2.1	2.2	2.1	1.8	2.2	2.1	2.1	2.2	2.5	2.4	2.5
Total	40-49 years	Skanderborg	2.0	1.8	1.7	1.6	1.7	1.6	1.3	1.6	1.7	1.8	1.9	1.9	1.9	2.0	1.9	1.8	1.8	1.7	1.5	1.8	1.8	1.8	1.7	1.9	2.0	2.1
Total	40-49 years	Syddjurs	2.8	2.6	2.8	2.5	2.6	2.3	2.1	2.3	2.3	2.2	2.4	2.4	2.5	2.5	2.3	2.1	2.4	2.3	2.0	2.4	2.5	2.6	2.5	2.6	2.6	2.4
Total	40-49 years	Aarhus	3.4	3.5	3.4	3.1	3.2	3.2	2.9	3.2	3.2	3.3	3.3	3.3	3.4	3.4	3.4	3.0	3.2	3.2	2.8	3.2	3.2	3.2	3.2	3.2	3.5	3.4
Total	40-49 years	Province Vestjylland	2.9	2.9	2.7	2.3	2.3	2.1	1.9	2.1	2.1	2.2	2.2	2.4	2.6	2.6	2.5	2.2	2.1	2.1	1.8	2.1	2.1	2.1	2.2	2.4	2.6	2.5
Total	40-49 years	Herning	3.1	3.1	3.0	2.8	2.6	2.7	2.4	2.5	2.6	2.6	2.6	2.7	2.9	3.0	2.7	2.6	2.5	2.7	2.3	2.5	2.6	2.5	2.6	2.8	3.0	2.8
Total	40-49 years	Holstebro	2.9	2.7	2.5	2.0	2.0	1.9	1.7	1.9	1.8	1.9	2.0	2.1	2.3	2.4	2.3	2.1	2.0	1.9	1.3	1.9	1.9	1.9	2.0	2.3	2.5	2.3
Total	40-49 years	Ikast-Brande	3.4	3.7	3.4	3.0	2.8	2.6	2.1	2.4	2.5	2.4	2.5	2.6	2.9	3.1	2.7	2.4	2.2	2.0	1.8	2.2	2.3	2.1	2.3	2.5	2.7	2.5
Total	40-49 years	Lemvig	3.2	3.4	3.0	1.9	1.8	1.5	1.5	1.3	1.4	1.5	1.6	2.3	2.6	2.5	2.3	2.0	1.8	1.6	1.6	1.9	2.2	2.1	2.2	2.4	2.7	2.7
Total	40-49 years	Ringkøbing-Skjern	2.3	2.3	2.2	1.9	2.0	1.9	1.5	1.8	1.9	2.0	2.2	2.5	2.6	2.4	2.3	2.1	1.9	1.9	1.7	1.9	2.1	2.0	2.3	2.6	2.9	2.8
Total	40-49 years	Skive	2.7	2.8	2.7	2.3	2.2	1.9	1.8	2.1	2.2	2.0	1.7	2.0	2.0	1.9	1.8	1.6	1.4	1.5	1.7	1.4	1.4	1.4	1.4	1.4	1.8	2.0
Total	40-49 years	Struer	3.5	3.7	3.6	3.0	2.5	2.3	2.2	2.2	2.5	3.0	2.9	3.3	3.8	3.9	3.9	3.3	3.1	2.6	2.3	2.5	2.4	2.5	2.7	2.9	3.0	2.8
Total	40-49 years	Viborg	2.7	2.5	2.5	2.0	2.0	1.9	1.7	2.0	2.0	2.0	2.0	2.2	2.3	2.5	2.4	1.9	1.9	2.0	1.8	2.2	2.1	2.2	2.2	2.2	2.4	2.4
Total	40-49 years	Region Nordjylland	4.2	4.1	4.0	3.4	3.4	3.1	2.8	3.1	3.1	3.1	3.2	3.4	3.7	3.6	3.4	2.9	2.9	2.8	2.6	2.9	2.9	2.9	3.1	3.4	3.7	3.5
Total	40-49 years	Province Nordjylland	4.2	4.1	4.0	3.4	3.4	3.1	2.8	3.1	3.1	3.1	3.2	3.4	3.7	3.6	3.4	2.9	2.9	2.8	2.6	2.9	2.9	2.9	3.1	3.4	3.7	3.5
Total	40-49 years	Brønderslev	4.3	4.0	3.8	3.4	3.2	3.1	2.6	3.1	3.0	3.1	3.3	3.7	3.6	3.6	3.3	3.0	2.8	2.8	2.7	2.8	2.7	2.7	2.9	3.2	3.6	3.7
Total	40-49 years	Frederikshavn	5.0	4.7	4.4	3.8	3.7	3.2	2.8	2.9	3.1	3.1	3.4	3.7	4.0	4.1	3.8	3.2	3.0	2.8	2.4	2.8	2.9	3.0	3.3	3.7	3.9	3.7
Total	40-49 years	Hjørring	4.9	4.9	4.5	3.5	3.6	3.2	2.9	3.0	3.0	3.1	3.1	3.3	3.7	3.6	3.4	2.9	2.8	2.7	2.6	2.8	2.8	2.9	3.1	3.5	4.2	4.0
Total	40-49 years	Jammerbugt	3.7	3.5	3.6	2.6	2.2	2.2	2.1	2.2	2.3	2.3	2.3	2.8	3.5	3.1	2.9	2.1	2.1	1.9	1.7	2.1	2.3	2.2	2.5	2.8	3.3	2.8
Total	40-49 years	Læsø	10.3	10.7	9.8	5.4	4.2	2.1	1.5	2.7	3.0	4.1	7.2	8.0	10.2	9.5	7.0	2.9	3.0	1.6	1.0	1.4	2.6	3.6	6.6	7.9	8.1	7.8
Total	40-49 years	Mariagerfjord	4.1	3.9	3.8	3.3	2.9	2.5	2.7	3.0	2.9	2.9	3.0	3.2	3.2	3.4	3.5	3.0	3.0	2.8	2.7	2.7	2.5	2.5	2.8	3.2	3.3	3.2
Total	40-49 years	Morsø	3.5	3.5	3.5	2.8	2.6	2.5	2.1	2.4	2.4	2.6	2.3	2.6	2.8	2.6	2.5	1.9	1.9	2.2	1.7	1.9	2.1	1.8	2.0	2.3	2.8	2.7
Total	40-49 years	Rebild	3.4	3.1	2.9	2.4	2.4	2.3	2.2	2.7	2.3	2.3	2.3	2.4	2.7	2.4	2.3	2.1	2.2	2.1	2.0	2.4	2.3	2.1	2.5	2.8	2.9	3.2
Total	40-49 years	Thisted	2.8	2.8	2.6	2.7	2.7	2.3	2.1	2.3	2.3	2.2	2.4	2.5	2.9	3.0	2.8	2.4	2.3	2.2	1.9	2.2	2.6	2.6	2.6	2.8	3.1	3.0
Total	40-49 years	Vesthimmerlands	4.5	4.3	4.5	4.0	3.8	3.5	3.1	3.4	3.8	3.8	3.9	3.7	4.2	4.3	3.9	3.5	3.5	3.5	3.3	3.5	3.7	3.8	4.0	4.1	4.2	3.6
Total	40-49 years	Aalborg	4.2	4.2	4.3	3.8	3.9	3.7	3.3	3.5	3.6	3.6	3.8	3.9	3.9	3.8	3.7	3.2	3.4	3.2	2.9	3.3	3.3	3.2	3.4	3.6	3.8	3.7
